u,i,b,t
1004196,429240,0,1511763306
1004196,429240,0,1511763404
1004196,2065031,0,1511763479
1004196,429240,0,1511764960
1004196,254445,0,1511765503
1004196,2151099,0,1511773027
1004196,121850,0,1511773147
1004196,1833443,0,1511773604
1004196,2649042,0,1511773631
1004196,2649042,0,1511773692
1004196,2772996,0,1511776892
1004196,2772996,0,1511777085
1004196,4746458,0,1511777540
1004196,1655248,0,1511777547
1004196,3647361,0,1511777567
1004196,2772996,0,1511783048
1004196,3647361,0,1511783512
1004196,121850,0,1511785237
1004196,3520504,0,1511785388
1004196,1325216,0,1511785527
1004196,3728636,0,1511785541
1004196,3647361,0,1511785564
1004196,121850,0,1511785677
1004196,54601,0,1511785687
1004196,54601,0,1511785730
1004196,1258747,0,1511786305
1004196,950418,0,1511786397
1004196,950418,0,1511786447
1004196,950418,0,1511786456
1004196,3659499,0,1511786766
1004196,3647361,0,1511786839
1004196,3659499,0,1511786879
1004196,2274976,0,1511786962
1004196,3647361,0,1511786979
1004196,3647361,2,1511787004
1004196,3048000,0,1511787336
1004196,318259,0,1511787358
1004196,1478728,0,1511787855
1004196,1478728,0,1511791739
1004196,2274976,2,1511791865
1004196,318259,0,1511791933
1004196,4429869,0,1511792107
1004196,318259,0,1511792348
1004196,4429869,2,1511792441
1004196,318259,0,1511792446
1004196,399982,0,1511792454
1004196,318259,0,1511792457
1004196,4737128,0,1511792530
1004196,4625695,0,1511792697
1004196,2261672,0,1511792744
1004196,4931325,2,1511793316
1004196,4110728,2,1511793413
1004196,926650,0,1511793499
1004196,1167367,0,1511793539
1004196,4322095,2,1511793772
1004196,2758171,0,1511793824
1004196,2414747,0,1511793855
1004196,1157814,0,1511793899
1004196,2414747,0,1511793920
1004196,1644594,0,1511793963
1004196,1157814,0,1511793980
1004196,861697,0,1511794152
1004196,2261672,0,1511794421
1004196,4322095,0,1511794463
1004196,318259,0,1511794487
1004196,1478728,0,1511794493
1004196,2274976,0,1511794509
1004196,4429869,0,1511794552
1004196,4322095,0,1511794565
1004196,4931325,0,1511794571
1004196,4110728,0,1511794687
1004196,4322095,0,1511794714
1004196,4110728,0,1511794834
1004196,4931325,0,1511795090
1004196,3647361,0,1511830042
1004196,4931325,0,1511830180
1004196,4260212,0,1511830400
1004196,1655248,2,1511830665
1004196,4260212,0,1511830688
1004196,1655248,2,1511831041
1004196,3647361,0,1511831243
1004196,4322095,0,1511837384
1004196,4110728,0,1511837388
1004196,4931325,0,1511837425
1004196,2274976,0,1511841736
1004196,1478728,0,1511841757
1004196,4737128,0,1511841764
1004196,1167367,0,1511841799
1004196,4625695,0,1511841818
1004196,2261672,0,1511841842
1004196,318259,0,1511841950
1004196,861697,0,1511841998
1004196,4322095,0,1511842170
1004196,861697,0,1511842200
1004196,926650,0,1511842349
1004196,1157814,0,1511842392
1004196,1644594,0,1511843599
1004196,2758171,0,1511843652
1004196,1644594,0,1511843659
1004196,1644594,0,1511843816
1004196,587271,0,1511844205
1004196,203518,0,1511851438
1004196,4017183,0,1511851484
1004196,1227395,0,1511851679
1004196,2736387,0,1511852643
1004196,3647361,0,1511870358
1004196,872205,0,1511870609
1004196,318259,0,1511870688
1004196,872205,0,1511870726
1004196,3647361,3,1511871620
1004196,1685810,0,1511872170
1004196,846638,0,1511872213
1004196,4363367,2,1511872580
1004196,1360941,0,1511872621
1004196,1360941,0,1511873135
1004196,3198286,0,1511873138
1004196,1360941,0,1511873143
1004196,3198286,0,1511873144
1004196,1360941,2,1511873310
1004196,4969471,0,1511873327
1004196,4541161,0,1511873453
1004196,4051495,0,1511874009
1004196,3296621,0,1511874292
1004196,1360941,0,1511874335
1004196,54601,0,1511874368
1004196,1070460,0,1511875857
1004196,159601,0,1511876032
1004196,4083951,0,1511876864
1004196,121850,0,1511935884
1004196,2066113,0,1511936026
1004196,1538454,2,1511941448
1004196,1538454,0,1511941749
1004196,1644594,0,1511946242
1004196,136636,0,1511946424
1004196,4541161,0,1511956893
1004196,1538454,0,1511956935
1004196,1360941,0,1511956946
1004196,54601,0,1511956963
1004196,3659499,0,1511957222
1004196,11203,0,1511957639
1004196,11203,0,1511957724
1004196,11203,0,1511957734
1004196,3070288,0,1511957750
1004196,11203,0,1511957755
1004196,11203,0,1511957761
1004196,4969471,0,1511965973
1004196,2212707,0,1511965994
1004196,288951,0,1511966022
1004196,159601,0,1511966088
1004196,288951,0,1511966150
1004196,1538454,0,1511999947
1004196,288951,0,1512006376
1004196,915572,0,1512016817
1004196,1579646,0,1512017155
1004196,3028415,0,1512017205
1004196,2065031,0,1512022129
1004196,915572,0,1512022190
1004196,2593586,0,1512022217
1004196,1360941,0,1512025206
1004196,3070288,0,1512029643
1004196,4363367,0,1512054729
1004196,3394118,0,1512116798
1004196,3394118,0,1512116845
1004196,3394118,0,1512116905
1004196,1579646,0,1512117058
1004196,3423603,0,1512117065
1004196,2593586,0,1512117287
1004196,4541161,0,1512117348
1004196,1325216,0,1512137266
1004196,1664720,0,1512179718
1004196,1360941,0,1512198098
1004196,11203,0,1512198175
1004196,189915,0,1512198189
1004196,4051495,0,1512198374
1004196,189915,0,1512198383
1004196,3606345,2,1512198457
1004196,2925033,0,1512198490
1004196,4451152,0,1512201959
1004196,1689743,0,1512201994
1004196,3236399,0,1512202021
1004196,203518,0,1512308716
1004196,3810981,0,1512308737
1004196,2672612,0,1512308754
1004196,3301155,0,1512308790
1004196,2075478,0,1512308810
1004196,4017183,0,1512308924
1004196,1227395,0,1512308938
1004196,3532628,0,1512309017
1004196,3053870,0,1512309057
1004196,2680728,2,1512309329
1004196,2864612,0,1512309355
1004196,2864612,2,1512309472
1004196,2680728,0,1512309520
1004196,3606345,0,1512309528
1004201,3274545,0,1511578735
1004201,5141125,0,1511623591
1004201,1572093,0,1511670724
1004201,3830473,0,1511670748
1004201,4298530,0,1511670752
1004201,1684244,0,1511670833
1004201,4041462,0,1511696313
1004201,4137094,0,1511696320
1004201,2774462,0,1511699446
1004201,2082917,2,1511699630
1004201,2905256,0,1511699645
1004201,1304824,2,1511699666
1004201,2774462,0,1511699764
1004201,2905256,0,1511699825
1004201,1304824,0,1511699852
1004201,1297923,0,1511699862
1004201,449388,0,1511699951
1004201,2082917,0,1511700064
1004201,1304824,0,1511700068
1004201,2082917,3,1511700073
1004201,2778699,0,1511792332
1004201,3314231,0,1511796120
1004201,3314231,0,1511796237
1004201,5116665,0,1511796743
1004201,4757751,0,1511953459
1004201,485442,0,1511953498
1004201,803680,0,1511953600
1004201,939494,0,1511953690
1004201,274607,2,1511953910
1004201,2485332,2,1511954023
1004201,4254051,0,1511954031
1004201,4314793,0,1511954047
1004201,4254051,0,1511954115
1004201,2485332,0,1511954405
1004201,274607,0,1511954421
1004201,2485332,0,1511954447
1004201,3059030,0,1511954517
1004201,1277110,0,1511954561
1004201,956577,0,1511966517
1004201,956577,0,1511966570
1004201,4314793,2,1511966701
1004201,956577,0,1511966776
1004201,2805160,0,1511966869
1004201,2805160,0,1511967198
1004201,4757751,0,1511967533
1004201,3314231,0,1511967547
1004201,1463774,0,1512045393
1004201,1339050,0,1512181386
1004201,259389,0,1512225253
1004201,2761782,0,1512225296
1004201,5019702,0,1512225313
1004201,3960598,0,1512225637
1004201,860607,0,1512226046
1004201,1583842,0,1512226734
1004201,68562,2,1512227030
1004201,4672889,2,1512227179
1004201,4672889,0,1512227211
1004201,711400,0,1512227215
1004201,4672889,0,1512227240
1004201,3332868,0,1512268738
1004201,4697973,0,1512268772
1004201,3990990,0,1512296366
1004201,2761782,0,1512296393
1004201,4697973,1,1512302380
1004201,3332868,0,1512302636
1004201,4697973,0,1512302640
1004201,3371523,2,1512311538
1004204,4545881,2,1511689884
1004204,4350962,0,1511690475
1004204,1118877,0,1511690520
1004204,1977673,0,1511690738
1004204,4533680,0,1511690819
1004204,1742523,2,1511690890
1004204,1126783,0,1511691166
1004204,1742523,0,1511691270
1004204,4545881,0,1511691324
1004204,1812835,0,1511775676
1004204,1280682,2,1511842538
1004204,4113400,2,1511842653
1004204,1280682,0,1511842667
1004204,1280682,0,1511842699
1004204,1280682,0,1511843688
1004204,2841754,2,1511843711
1004204,1280682,0,1511843723
1004204,2841754,0,1511843773
1004204,1280682,0,1511843776
1004204,2841754,2,1511843818
1004204,1280682,0,1511843825
1004204,4937874,2,1511843918
1004204,1280682,0,1511843937
1004204,4937874,0,1511858408
1004204,2841754,0,1511858499
1004204,4113400,0,1511858590
1004204,1679715,0,1511860720
1004204,1679715,0,1511860757
1004204,1679715,0,1511860946
1004204,3246591,0,1511860998
1004204,4793285,0,1511861506
1004204,3482828,0,1511861663
1004204,525518,0,1511862207
1004204,1118877,0,1511862237
1004204,3177806,0,1511863234
1004204,2883785,0,1511863284
1004204,1458945,2,1511863425
1004204,903616,2,1511863585
1004204,2234180,0,1511863609
1004204,4533680,0,1511872649
1004204,2454260,2,1511872722
1004204,4533680,0,1511872771
1004204,525518,0,1511872833
1004204,4533680,0,1511872839
1004204,4793285,0,1511872901
1004204,1977673,2,1511872984
1004204,4375192,2,1511873105
1004204,778551,2,1511873916
1004204,1679715,0,1511920970
1004204,3508368,0,1511920994
1004204,3723388,0,1511921056
1004204,1679715,0,1511923167
1004204,2234180,0,1512018710
1004204,1458945,0,1512207291
1004204,1648772,2,1512214027
1004204,912845,0,1512214088
1004204,1648772,0,1512214435
1004204,4610793,0,1512214789
1004204,2445007,0,1512269158
1004204,4610793,0,1512293175
1004204,1876735,2,1512294714
1004207,1200393,0,1511582255
1004207,4594423,0,1511695731
1004207,3254181,0,1511696181
1004207,3399022,0,1512222635
1004207,3399022,3,1512222887
1004207,3399022,0,1512263914
1004207,4925738,0,1512264416
1004212,74694,0,1511952863
1004212,4303525,0,1511953248
1004212,2991383,2,1511953274
1004212,4303525,0,1511953584
1004212,3341085,0,1511953826
1004212,74694,3,1511954002
1004212,2991383,3,1511954002
1004212,138964,2,1512117635
1004212,711824,0,1512117698
1004212,704474,2,1512117880
1004212,4698886,0,1512117901
1004212,835215,2,1512117940
1004212,3128182,0,1512118328
1004212,185866,0,1512125457
1004212,3751811,0,1512129845
1004212,1968977,0,1512173012
1004212,2734639,0,1512222516
1004212,3046250,0,1512222916
1004212,1650758,2,1512283879
1004215,2621260,0,1511938113
1004215,1251130,0,1512183088
1004215,1045404,0,1512183233
1004215,3438149,0,1512183364
1004215,1791181,0,1512183525
1004215,3373762,0,1512184547
1004215,3595409,0,1512266599
1004215,1220340,0,1512267024
1004215,1220340,2,1512267548
1004215,3186790,0,1512267565
1004215,4862878,0,1512267576
1004215,2378612,0,1512267590
1004215,3595409,0,1512267702
1004215,375493,0,1512267760
1004215,5118189,0,1512267813
1004215,2378612,0,1512267960
1004215,1220340,0,1512267999
1004215,2378612,0,1512268041
1004215,1220340,0,1512268051
1004215,1045404,0,1512268208
1004215,2915349,0,1512268305
1004215,1791181,0,1512268341
1004215,3373762,0,1512269135
1004215,1791181,0,1512269486
1004215,3866262,0,1512269524
1004215,2432253,0,1512281269
1004215,981919,0,1512281396
1004215,301357,0,1512281609
1004215,301357,0,1512281703
1004215,1029831,0,1512294228
1004227,4135900,0,1511690908
1004227,2811643,0,1511741488
1004227,3159978,0,1511741506
1004227,1862065,0,1512217417
1004227,393584,0,1512217661
1004227,11087,0,1512289655
1004228,1437156,0,1511572527
1004228,403950,2,1511613586
1004228,3075836,0,1511613728
1004228,403950,3,1511662784
1004228,4443059,0,1511663071
1004228,1341940,0,1511663923
1004228,2742029,0,1511663965
1004228,4129876,0,1511664132
1004228,926525,0,1511664650
1004228,4129876,0,1511668106
1004228,926525,0,1511668301
1004228,4129876,0,1511690871
1004228,4742404,0,1511699957
1004228,126589,0,1511699965
1004228,1824477,0,1511700113
1004228,829406,2,1511700209
1004228,1516711,2,1511701653
1004228,4515676,0,1511701766
1004228,503460,0,1511792413
1004228,503460,0,1511792435
1004228,1168728,0,1511792476
1004228,297742,2,1511792866
1004228,3135423,0,1511792923
1004228,4129876,0,1511832335
1004228,2389830,0,1511858526
1004228,297742,0,1511870464
1004228,1341940,0,1511874667
1004228,2973568,0,1511874759
1004228,2973568,0,1511876543
1004228,3042394,0,1511876725
1004228,1196202,0,1511876799
1004228,736834,0,1511876809
1004228,532136,0,1511876819
1004228,1490574,0,1511876914
1004228,297742,3,1511876998
1004228,829406,3,1511877035
1004228,2584502,0,1511877363
1004228,1737360,0,1511877372
1004228,4756124,3,1511877433
1004228,829406,0,1511877515
1004228,3075836,0,1511879400
1004228,1516711,0,1511879594
1004228,829406,0,1511930324
1004228,3026546,2,1511933955
1004228,327048,0,1511934031
1004228,5155385,0,1511934108
1004228,3112073,0,1511934160
1004228,327048,0,1511934191
1004228,5035053,0,1511944556
1004228,1210675,0,1511948253
1004228,1737360,0,1511948439
1004228,1737360,0,1511948480
1004228,2587871,0,1511951494
1004228,2587871,0,1511951544
1004228,28851,0,1511951659
1004228,3112073,0,1511952010
1004228,2389830,0,1511954149
1004228,1124197,3,1512003528
1004228,297742,0,1512004960
1004228,1124197,3,1512005093
1004228,3135423,0,1512007520
1004228,1124197,0,1512007528
1004228,297742,0,1512007569
1004228,759693,0,1512011572
1004228,926525,0,1512011653
1004228,4447137,0,1512014488
1004228,759693,0,1512015859
1004228,1124197,0,1512015972
1004228,2822897,0,1512016406
1004228,926525,0,1512016447
1004228,2822897,0,1512017761
1004228,759693,0,1512017790
1004228,2656472,0,1512018992
1004228,1124197,0,1512021679
1004228,829406,0,1512022718
1004228,1124197,0,1512022780
1004228,3451477,0,1512022891
1004228,3551629,0,1512023117
1004228,2167601,0,1512023185
1004228,4114023,0,1512031096
1004228,3117703,0,1512049108
1004228,28851,0,1512049181
1004228,3112073,0,1512049186
1004228,5155385,0,1512049332
1004228,3664640,0,1512049362
1004228,3112073,0,1512049429
1004228,3112073,0,1512049708
1004228,3664640,0,1512049720
1004228,3112073,0,1512049833
1004228,28851,0,1512049838
1004228,5155385,0,1512049902
1004228,1997790,0,1512050239
1004228,2982114,0,1512050279
1004228,2982114,0,1512050408
1004228,2386053,0,1512050417
1004228,2231311,0,1512050438
1004228,3222974,0,1512050552
1004228,1124197,0,1512089054
1004228,297742,0,1512089113
1004228,3112073,0,1512103573
1004228,2863646,0,1512112305
1004228,2587871,0,1512123365
1004228,327048,0,1512123444
1004228,2906178,0,1512123449
1004228,4026158,0,1512123471
1004228,4742404,0,1512123594
1004228,1113543,0,1512123834
1004228,2231311,0,1512128343
1004228,28851,0,1512181083
1004228,3112073,0,1512181138
1004228,28851,0,1512181177
1004228,1516711,0,1512181196
1004228,3135423,0,1512181208
1004228,4663715,0,1512182238
1004228,4973485,0,1512182830
1004228,829406,0,1512194840
1004228,2386053,0,1512208006
1004228,4927513,0,1512208602
1004228,1432784,0,1512210893
1004228,829406,0,1512290445
1004228,1997790,0,1512290700
1004228,4972054,0,1512300579
1004232,4736587,0,1511660295
1004232,2961815,0,1511750518
1004232,2961815,0,1511750879
1004232,809904,0,1511751063
1004232,2961815,3,1511751151
1004232,809904,3,1511751151
1004232,555648,0,1511759664
1004232,555648,0,1511760015
1004232,161583,0,1511790198
1004232,2016147,0,1511877716
1004232,555648,0,1511926899
1004232,2300837,0,1511926995
1004232,2300837,3,1511936731
1004232,4744099,0,1512040887
1004232,3002705,0,1512040918
1004232,2949883,0,1512053872
1004232,2300837,0,1512100081
1004232,299859,0,1512198514
1004232,3002705,0,1512215886
1004236,2753462,0,1511574213
1004236,474890,0,1511656485
1004236,4879707,0,1511751009
1004236,1617108,0,1511751018
1004236,4879707,0,1511751202
1004236,1617108,0,1511751284
1004236,1274851,0,1511764790
1004236,1274851,2,1511764826
1004236,2915258,0,1511764940
1004236,3552225,0,1511765577
1004236,1624042,0,1511766434
1004236,1446850,0,1511789866
1004236,1446850,0,1511790155
1004236,1590482,0,1511858570
1004236,2074024,0,1511923613
1004236,4624109,0,1511924485
1004236,4182126,0,1512106547
1004236,4182126,0,1512106803
1004236,4538792,0,1512107156
1004236,569164,0,1512186106
1004237,3675219,0,1511537766
1004237,1744531,0,1511880750
1004237,1744531,0,1511881683
1004237,2703501,0,1511882538
1004237,3675219,2,1511882732
1004237,5002384,2,1511882840
1004237,1040459,0,1512014647
1004237,3938993,1,1512014823
1004237,1040459,0,1512032537
1004237,52487,0,1512032604
1004237,185319,1,1512032708
1004237,3202113,1,1512109952
1004237,3684278,0,1512110051
1004237,2026584,1,1512110337
1004237,4368899,2,1512110435
1004237,20899,2,1512110896
1004237,3687868,2,1512111019
1004237,2026584,0,1512111345
1004237,813552,2,1512111509
1004237,2014662,0,1512111556
1004237,3687868,0,1512115648
1004237,813552,0,1512116318
1004237,4368899,0,1512116363
1004237,3031354,0,1512118004
1004237,674340,0,1512222737
1004237,3202113,2,1512225851
1004237,4368899,0,1512225861
1004237,2014662,2,1512225971
1004237,20899,2,1512226100
1004237,4584739,0,1512226248
1004237,747242,0,1512273974
1004237,2646969,2,1512274061
1004237,674340,0,1512290138
1004237,2013888,1,1512314853
1004237,3502062,0,1512314952
1004237,550148,1,1512315002
1004237,2502296,1,1512315062
1004238,4651506,3,1511689052
1004238,3810700,3,1511759333
1004238,3923080,0,1511779830
1004238,3331032,2,1511789620
1004238,5001596,2,1511789940
1004238,3151670,0,1511839903
1004238,1139775,0,1511839929
1004238,3810700,0,1511860251
1004238,426069,0,1512044368
1004238,426069,3,1512044448
1004238,685256,0,1512044509
1004238,2345701,0,1512044538
1004238,685256,0,1512044568
1004238,2345701,0,1512044579
1004238,685256,3,1512044695
1004238,3714066,3,1512044956
1004238,685256,0,1512044996
1004238,426069,0,1512045016
1004238,3714066,0,1512045049
1004238,4708909,0,1512045389
1004238,4708909,0,1512045407
1004238,4708909,3,1512045536
1004238,1073925,0,1512135464
1004238,3182093,0,1512214237
1004238,3324582,0,1512310028
1004238,3236802,0,1512310045
1004238,3324582,0,1512310079
1004238,3236802,0,1512310134
1004238,3324582,0,1512310215
1004240,2304016,1,1511779728
1004240,2942411,0,1511933380
1004240,2073191,0,1511933422
1004240,4110786,0,1511933519
1004240,2073191,0,1511933665
1004240,4619760,0,1511933681
1004240,3069610,0,1511933704
1004240,3069610,0,1511933779
1004240,4619760,0,1512037093
